0,50816,50816,Tieu xanh kg,139900,KG,0
0,51583,51583,Mang cut Cai Mon L1 kg,62000,KG,0
0,51602,51602,Mang cut kg,34000,KG,0
0,51603,51603,Bon Bon Cai Mon kg,37000,KG,0
0,51621,51621,Hong Ngam L2 kg,54900,KG,0
0,51635,51635,Man My kg,280000,KG,0
0,51636,51636,Le xanh My kg,55000,KG,0
0,51641,51641,Nho xanh BaMoi kg,85000,KG,0
0,57303,57303,Tom kho loai 3,385000,KG,0
0,57039,57039,Mam ca com kg,109000,KG,0
0,51656,51656,Coc cay loai 1,33000,KG,0
0,55230,55230,Ca Bong Cat tuoi kg,116900,KG,0
0,55238,55238,Ca doi lam sach kg,79900,KG,0
0,55255,55255,Ca Ngan lam sach kg,79000,KG,0
0,55256,55256,Ca Ngu lam sach kg,30000,KG,0
0,57053,57053,Mam ruoc VTau kg,65500,KG,0
0,57301,57301,Kho ca thu trang kg,155000,KG,0
0,55326,55326,Ca Loc bong file sche -Tu NCC,125000,KG,0
0,51795,51795,Cam NamPhi loai1 kg,55000,KG,0
0,55247,55247,Ca Huong lam sach kg,72000,KG,0
0,57777,57777,Nhan nhuc kho kg,210000,KG,0
0,57256,57256,Kho ca com kg,165000,KG,0
0,50868,50868,Tieu hat den Kg,272000,KG,0
0,51771,51771,Tao xanh giong Thai kg,19900,KG,0
0,56031,56031,Oc buu thit kg,45000,KG,0
0,55262,55262,Ca SaBa ng.con kg,39900,KG,0
0,50861,50861,Hat e kg,255000,KG,0
0,50870,50870,Tieu xay kg,285000,KG,0
0,57282,57282,Kho muc nho kg,239500,KG,0
0,57312,57312,Kho ca loc kg,235000,KG,0
0,55534,55534,Muc tuoi muoi loai lon kg,265000,KG,0
0,50884,50884,Chanh Mien Bac Kg,20000,KG,0
0,53006,53006,Thit dui Bo Kg,260000,KG,0
0,57038,57038,Mam Thai du du ca kg,158500,KG,0
0,57049,57049,Mam tom chua kg,379000,KG,0
0,57316,57316,Kho ca Bo giay tam kg,295000,KG,0
0,51637,51637,Xoai xanh giong Thai kg,41000,KG,0
0,51730,51730,Dua hau k.hat,16000,KG,0
0,51777,51777,Dua luoi tron(Tu Thanh) kg,26500,KG,0
0,51778,51778,Dua Kim Anh kg,20500,KG,0
0,51781,51781,Dau Dalat loai 2 kg,92000,KG,0
0,50890,50890,Dua leo HaNoi kg,80000,KG,0
0,51782,51782,Mang cau L1 kg,57500,KG,0
0,57317,57317,Kho ca Moi tam kg,205000,KG,0
0,11525,11525,S-Oi DLoan kg (1),13000,KG,0
0,55347,55347,Ca Khoai kg,115900,KG,0
0,56037,56037,Thit hen kg,67900,KG,0
0,51783,51783,Cam Vinh kg,31000,KG,0
0,55349,55349,Ca Mui lsach kg,65000,KG,0
0,11644,11644,S-Chom Chom Thai kg (1),14000,KG,0
0,11620,11620,S-Quyt tieu kg (1),15000,KG,0
0,11563,11563,S-Tao do My kg (1),30000,KG,0
0,11561,11561,S-Xoai Tu Quy kg (1),23000,KG,0
0,11545,11545,S-Man sua kg (1),20000,KG,0
0,11514,11514,S-Dua hau do loai 1 kg (1),7000,KG,0
0,56038,56038,Thit ghe kg,389900,KG,0
0,11636,11636,S-Le xanh My kg (1),45000,KG,0
0,15425,15425,S-Bac ma kg (1),55900,KG,0
0,15438,15438,S-Ngan lon Kg(1),69900,KG,0
0,51785,51785,Nho do khong hat kg,95000,KG,0
0,50805,50805,Khoai tay bi kg,20500,KG,0
0,56670,56670,S-Kho qua don Basa kg,42000,KG,0
0,51790,51790,Du du vang loai 1 kg,13500,KG,0
0,58512,58512,Heo quay nho 5-9kg/ncon,250000,KG,0
0,58521,58521,Nem nuong kg,180000,KG,0
0,51793,51793,C-Quyt giong Thai kg,29900,KG,0
0,57074,57074,Kieu nuoc tom kg,150000,KG,0
0,51794,51794,Buoi da xanh loai 2,72000,KG,0
0,51797,51797,Coc cay loai 2,29500,KG,0
0,51798,51798,Coc xanh loai 2,19000,KG,0
0,51811,51811,Dua hau tron loai 1,11000,KG,0
0,51812,51812,Dua hau tron loai2,9500,KG,0
0,51805,51805,Long mut loai2,25000,KG,0
0,51806,51806,Xoai tuong loai2,22500,KG,0
0,51807,51807,Xoai thom loai2,13700,KG,0
0,51808,51808,Thanh Long PThiet L1,19900,KG,0
0,51817,51817,Tao xanh My kg,93000,KG,0
0,51818,51818,Tao vang My kg,85000,KG,0
0,58011,58011,C-Cafe kg,49455,KG,0
0,51821,51821,Tao bi vang My kg,33500,KG,0
0,51672,51672,Dua Hoang Kim kg,28000,KG,0
0,51824,51824,Hong vuong ong dong kg,15000,KG,0
0,55389,55389,Ca Dieu Hong 700g-800g,60900,KG,0
0,55394,55394,Ca bong bien kg,60000,KG,0
0,51833,51833,Mang cau xiem chung kg,46000,KG,0
0,51834,51834,Man do giong Thai L2 kg,28500,KG,0
0,51835,51835,Mit nghe kg,7000,KG,0
0,51843,51843,Trai Thanh Tra giong Thai kg,48000,KG,0
0,51846,51846,Nho do Chile kg,155000,KG,0
0,51847,51847,Dua hau do giong My loai 1 kg,13500,KG,0
0,51848,51848,Nho den Chile kg,57000,KG,0
0,51849,51849,Thanh long ruot do kg,18900,KG,0
0,51852,51852,Xoai cat Loai so kg,60000,KG,0
0,51855,51855,Dua kho nao kg,44900,KG,0
0,51856,51856,Sau rieng Sau Ri kg,53000,KG,0
0,52353,52353,Nac dui heo-VS990,84600,KG,0
0,52394,52394,Nac dui heo-NP990,84600,KG,0
0,51858,51858,Nho do Ba Moi kg,38900,KG,0
0,51860,51860,Cam My loai 1 kg,76000,KG,0
0,51863,51863,Chuoi cau kg,15000,KG,0
0,51868,51868,Long mut loai 1 kg,37500,KG,0
0,51869,51869,Mang cau L2 kg,45000,KG,0
0,51871,51871,Xoai cat L1 kg,59900,KG,0
0,51874,51874,Bo sap loai 1 kg,39900,KG,0
0,51876,51876,Vu sua loai 1 kg,55000,KG,0
0,51877,51877,Tao bi do My kg,63000,KG,0
0,51878,51878,Dua Kim Co Nuong kg,28000,KG,0
0,51879,51879,Chom chom nhan kg,29500,KG,0
0,51881,51881,Nhan xuong kg,68000,KG,0
0,51883,51883,Quyt My kg,130000,KG,0
0,51884,51884,Xoai Cat chu kg,25500,KG,0
0,51885,51885,Man Giong Thai Dep kg,19000,KG,0
0,51889,51889,Cam Soan loai 1 kg,72000,KG,0
0,51890,51890,Cam sanh loai 1 kg,64000,KG,0
0,51891,51891,Cam mat loai 1 kg,38500,KG,0
0,11860,11860,S-Cam My loai 1 kg (1),48000,KG,0
0,11862,11862,S-Quyt duong loai 1 kg (1),35000,KG,0
0,11863,11863,S-Chuoi cau kg (1),11000,KG,0
0,11864,11864,S-Chuoi LAPA kg (1),12000,KG,0
0,11865,11865,S-Chuoi su kg (1),8500,KG,0
0,11868,11868,S-Long mut kg (1),20000,KG,0
0,11871,11871,S-Xoai cat Hoa Loc L1 kg (1),25000,KG,0
0,11874,11874,S-Bo sap loai 1 kg (1),65000,KG,0
0,11876,11876,S-Vu sua kg (1),8000,KG,0
0,11877,11877,S-Tao bi do my kg (1),18000,KG,0
0,11878,11878,S-Dua Kim Co Nuong kg (1),15000,KG,0
0,11879,11879,S-Chom chom nhan kg (1),24000,KG,0
0,11881,11881,S-Nhan xuong kg (1),37000,KG,0
0,11884,11884,S-Xoai cat chu kg (1),23500,KG,0
0,11890,11890,S-Cam sanh L1 kg (1),25000,KG,0
0,11891,11891,S-Cam mat L1 kg (1),10000,KG,0
0,51895,51895,Tao hong NewZealand kg,89000,KG,0
0,57096,57096,Mam tom kg,41000,KG,0
0,57097,57097,Mam ruoc Hue kg,65000,KG,0
0,50899,50899,Bap bao kg,42000,KG,0
0,50900,50900,Bap hot kg,42000,KG,0
0,55398,55398,Ca Ro lsach kg-NCC,46900,KG,0
0,55399,55399,Ca Keo lsach kg-NCC,129900,KG,0
0,55400,55400,Ca Tre lsach kg-NCC,54900,KG,0
0,55401,55401,Ca Lat lsach kg-NCC,90000,KG,0
0,55402,55402,Ca Com lsach kg-NCC,62000,KG,0
0,55403,55403,Ca Co lsach kg-Tu NCC,140000,KG,0
0,55404,55404,Ca Chem nho lsach kg- NCC,109000,KG,0
0,55405,55405,Ca Bong Trung lsach-NCC,115000,KG,0
0,55406,55406,Ca Bong Tuong lsach kg-NCC,109000,KG,0
0,55407,55407,Ca Bong Cat lsach kg-NCC,129900,KG,0
0,55411,55411,Ca Bong Duc kg,130000,KG,0
0,50901,50901,Tieu so hot xa kg,408000,KG,0
0,50902,50902,Tieu so xay xa kg,423000,KG,0
0,55412,55412,Ca Bong Dua sche kg - Tu NCC,105000,KG,0
0,54011,54011,Uc vit con xuong lung kg,82000,KG,0
0,51902,51902,C-Tao xanh NamPhi kg,37000,KG,0
0,55413,55413,Ca loc bong kdau ls kg-NCC,95000,KG,0
0,55415,55415,Ca loc bong ncon kg,95000,KG,0
0,55414,55414,Ca thu n.con kg(bo set 1),158900,KG,0
0,55416,55416,Ca cam lon kg,61900,KG,0
0,55485,55485,Minh ca loc bong khuc kdau kg,110000,KG,0
0,55486,55486,Duoi ca loc bong kdau kg,85000,KG,0
0,55417,55417,Ca Hanh lon kg,99900,KG,0
0,55418,55418,Ca Soc Kg,89000,KG,0
0,55419,55419,Ca Hieu Kg,85000,KG,0
0,54766,54766,S-Minh CaThu sche kg(bo set 1),210000,KG,0
0,55420,55420,Ca Chet nho Kg,95000,KG,0
0,55421,55421,Ca Phen Kg,99900,KG,0
0,55422,55422,Ca Ngu bo Kg,52900,KG,0
0,55489,55489,Minh ca thu kg(set1),162000,KG,0
0,55423,55423,Ca Chi Vang Kg,79000,KG,0
0,55424,55424,Ca Luoi trau Kg,89000,KG,0
0,55493,55493,S-Ca Cam nho so che kg,88900,KG,0
0,55497,55497,S-Ca Soc so che Kg,129000,KG,0
0,55427,55427,Ca Duc Kg,95000,KG,0
0,55499,55499,S-Ca Chet nho so che kg,97000,KG,0
0,54751,54751,S-Ca Phen so che Kg,130000,KG,0
0,54752,54752,S-Ca Ngu bo so che Kg,73900,KG,0
0,54753,54753,S-Ca Chi Vang so che Kg,93900,KG,0
0,54754,54754,S-Ca Luoi trau so che Kg,125900,KG,0
0,55429,55429,Ca Du Kg,89000,KG,0
0,54756,54756,S-Ca tren so che kg,260000,KG,0
0,54757,54757,S-Ca Duc so che Kg,121000,KG,0
0,54758,54758,S-Ca Liet so che Kg,85900,KG,0
0,54759,54759,S-Ca Du so che Kg,110000,KG,0
0,54760,54760,S-Ca Bong do so che Kg,125000,KG,0
0,55431,55431,Ca Nuc Chuoi kg,72000,KG,0
0,54765,54765,S-Ca Tre so che Kg,82000,KG,0
0,54767,54767,S-Ca Ro nho so che Kg,75000,KG,0
0,54768,54768,S-Ca Nuc so che Kg,59900,KG,0
0,54769,54769,S-Ca Ngan lon so che Kg,96900,KG,0
0,54770,54770,S-Ca bong Mu so che Kg,95000,KG,0
0,54771,54771,S-Ca mu so che kg,119000,KG,0
0,54772,54772,S-Ca mo nho so che kg,92900,KG,0
0,54776,54776,Ca cam nho kg,89900,KG,0
0,55437,55437,Ca Nuc kg,42900,KG,0
0,54777,54777,S-Ca kinh so che kg,126000,KG,0
0,55438,55438,Ca Ngan lon Kg,65900,KG,0
0,54778,54778,S-Ca huong (Dong)so che kg,89900,KG,0
0,54779,54779,S-Ca doi so che kg,69900,KG,0
0,54780,54780,S-Ca dieu hong soche 500-700g,74900,KG,0
0,54781,54781,S-Ca com so che kg,84900,KG,0
0,55440,55440,Ca Mu kg,90000,KG,0
0,54783,54783,S-Ca chim den so che kg,149000,KG,0
0,54784,54784,S-Ca chim trang so che kg,211000,KG,0
0,55443,55443,Ca Loc xe kg,95000,KG,0
0,54789,54789,S-Ca Chem nho so che Kg,145000,KG,0
0,55444,55444,Ca Loc den ncon Kg,69900,KG,0
0,54791,54791,S-Ca Bong trung so che kg,130000,KG,0
0,54792,54792,S-Ca Bong cat so che kg,150000,KG,0
0,54795,54795,Ca hanh nho kg,86000,KG,0
0,55447,55447,Ca Huong (Dong) Kg,69900,KG,0
0,55448,55448,Ca Doi kg,55900,KG,0
0,54801,54801,S-Ca he so che kg,97000,KG,0
0,55450,55450,Ca Chim den kg,115900,KG,0
0,55451,55451,Ca Chim trang kg,199900,KG,0
0,55452,55452,Ca Chem lon lsach kg - Tu NCC,121900,KG,0
0,54805,54805,S-Ca Lem so che kg,48500,KG,0
0,54806,54806,S-Ca moi so che kg,48500,KG,0
0,55453,55453,Ca Gay lon Kg,76900,KG,0
0,54807,54807,S-Ca mom do so che kg,112000,KG,0
0,55454,55454,Ca Chet lon Kg,92000,KG,0
0,54808,54808,S-Ca ngao so che kg,126000,KG,0
0,54809,54809,S-Ca bong dua so che kg,105000,KG,0
0,54810,54810,S-Ca ho so che kg,165900,KG,0
0,55456,55456,Ca Cham la Kg,69900,KG,0
0,54812,54812,S-Ca thu ao so che kg,162000,KG,0
0,55458,55458,Ca He Kg,75900,KG,0
0,54813,54813,S-Ca thu chi so che kg,113000,KG,0
0,55459,55459,Ca Hu Kg,69900,KG,0
0,54814,54814,S-Cha ca thac lac kg,199900,KG,0
0,54817,54817,S-Ca Nhong so che kg,84900,KG,0
0,54821,54821,S-Ca basa nc bo dau so che kg,54900,KG,0
0,55461,55461,Ca Lem Kg,36000,KG,0
0,54823,54823,S-File Basa so che kg,79900,KG,0
0,54824,54824,S-Ca Trao so che kg,72900,KG,0
0,55462,55462,Ca Moi Kg,38000,KG,0
0,55463,55463,Ca Mom do Kg,85000,KG,0
